character,defination
禎,<big><font color='#f00'>zhēn</font></big><font face='AR UDJingxihei'><br>• auspicious<br>• lucky<br></font>
福,<big><font color='#f00'>Fú</font></big><font face='AR UDJingxihei'><br>• surname Fu<br>• abbr. for Fujian province 福建省[Fú jiàn shěng]<br></font>
福,<big><font color='#f00'>fú</font></big><font face='AR UDJingxihei'><br>• good fortune<br>• happiness<br>• luck<br></font>
禑,<big><font color='#f00'>wú</font></big><font face='AR UDJingxihei'><br>• happy<br>• used in historical names<br></font>
禔,<big><font color='#f00'>tí</font></big><font face='AR UDJingxihei'><br>• well-being<br></font>
禕,<big><font color='#f00'>yī</font></big><font face='AR UDJingxihei'><br>• excellent<br>• precious<br>• rare<br>• fine<br>• (used in given names)<br></font>
禖,<big><font color='#f00'>méi</font></big><font face='AR UDJingxihei'><br>• heir-requesting sacrifice<br></font>
禘,<big><font color='#f00'>dì</font></big><font face='AR UDJingxihei'><br>• imperial ancestral sacrifice<br></font>
禚,<big><font color='#f00'>zhuó</font></big><font face='AR UDJingxihei'><br>• place name<br></font>
禛,<big><font color='#f00'>zhēn</font></big><font face='AR UDJingxihei'><br>• to receive blessings in a sincere spirit<br></font>
禜,<big><font color='#f00'>yǒng</font></big><font face='AR UDJingxihei'><br>• sacrifice<br></font>
禝,<big><font color='#f00'>jì</font></big><font face='AR UDJingxihei'><br>• old variant of 稷[jì]<br></font>
禠,<big><font color='#f00'>sī</font></big><font face='AR UDJingxihei'><br>• felicity<br>• blessing<br></font>
禡,<big><font color='#f00'>mà</font></big><font face='AR UDJingxihei'><br>• (arch.) religious ritual on setting out for war<br></font>
禢,<big><font color='#f00'>Tà</font></big><font face='AR UDJingxihei'><br>• surname Ta<br>• see also 褟[tā]<br></font>
禤,<big><font color='#f00'>Xuān</font></big><font face='AR UDJingxihei'><br>• surname Xuan<br></font>
禥,<big><font color='#f00'>qí</font></big><font face='AR UDJingxihei'><br>• old variant of 祺[qí]<br></font>
禦,<big><font color='#f00'>yù</font></big><font face='AR UDJingxihei'><br>• to defend<br>• to resist<br></font>
禧,<big><font color='#f00'>xǐ</font></big><font face='AR UDJingxihei'><br>• joy<br></font>
禨,<big><font color='#f00'>jī</font></big><font face='AR UDJingxihei'><br>• omen<br>• pray<br></font>
禩,<big><font color='#f00'>sì</font></big><font face='AR UDJingxihei'><br>• variant of 祀[sì]<br></font>
禪,<big><font color='#f00'>chán</font></big><font face='AR UDJingxihei'><br>• dhyana (Sanskrit)<br>• Zen<br>• meditation (Buddhism)<br></font>
禪,<big><font color='#f00'>shàn</font></big><font face='AR UDJingxihei'><br>• to abdicate<br></font>
禫,<big><font color='#f00'>tǎn</font></big><font face='AR UDJingxihei'><br>• sacrifice at the end of mourning<br></font>
禮,<big><font color='#f00'>Lǐ</font></big><font face='AR UDJingxihei'><br>• surname Li<br>• abbr. for 禮記|礼记[Lǐ jì], Classic of Rites<br></font>
禮,<big><font color='#f00'>lǐ</font></big><font face='AR UDJingxihei'><br>• gift<br>• rite<br>• ceremony<br>• CL:份[fèn]<br>• propriety<br>• etiquette<br>• courtesy<br></font>
禰,<big><font color='#f00'>Mí</font></big><font face='AR UDJingxihei'><br>• surname Mi<br></font>
禰,<big><font color='#f00'>mí</font></big><font face='AR UDJingxihei'><br>• memorial tablet in a temple commemorating a deceased father<br></font>
禱,<big><font color='#f00'>dǎo</font></big><font face='AR UDJingxihei'><br>• prayer<br>• pray<br>• supplication<br></font>
禳,<big><font color='#f00'>ráng</font></big><font face='AR UDJingxihei'><br>• sacrifice for avoiding calamity<br></font>
禴,<big><font color='#f00'>yuè</font></big><font face='AR UDJingxihei'><br>• spring imperial ancestral sacrifice<br></font>
禸,<big><font color='#f00'>róu</font></big><font face='AR UDJingxihei'><br>• trample<br></font>
禹,<big><font color='#f00'>Yǔ</font></big><font face='AR UDJingxihei'><br>• Yu the Great (c. 21st century BC), mythical leader who tamed the floods<br>• surname Yu<br></font>
禺,<big><font color='#f00'>ǒu</font></big><font face='AR UDJingxihei'><br>• archaic variant of 偶[ǒu]<br></font>
禺,<big><font color='#f00'>yú</font></big><font face='AR UDJingxihei'><br>• ancient area<br></font>
禺,<big><font color='#f00'>yù</font></big><font face='AR UDJingxihei'><br>• legendary monkey of ancient China<br></font>
离,<big><font color='#f00'>chī</font></big><font face='AR UDJingxihei'><br>• mythical beast (archaic)<br></font>
禽,<big><font color='#f00'>qín</font></big><font face='AR UDJingxihei'><br>• generic term for birds and animals<br>• birds<br>• to capture (old)<br></font>
禾,<big><font color='#f00'>hé</font></big><font face='AR UDJingxihei'><br>• cereal<br>• grain<br></font>
禿,<big><font color='#f00'>tū</font></big><font face='AR UDJingxihei'><br>• bald<br>• blunt<br></font>
秀,<big><font color='#f00'>xiù</font></big><font face='AR UDJingxihei'><br>• handsome<br>• refined<br>• elegant<br>• graceful<br>• superior<br>• show (loanword)<br>• CL:場|场[cháng]<br>• (literary) to grow<br>• to bloom<br>• (of crops) to produce ears<br></font>
私,<big><font color='#f00'>sī</font></big><font face='AR UDJingxihei'><br>• personal<br>• private<br>• selfish<br></font>
秈,<big><font color='#f00'>xiān</font></big><font face='AR UDJingxihei'><br>• common rice<br></font>
秉,<big><font color='#f00'>Bǐng</font></big><font face='AR UDJingxihei'><br>• surname Bing<br></font>
秉,<big><font color='#f00'>bǐng</font></big><font face='AR UDJingxihei'><br>• to grasp<br>• to hold<br>• to maintain<br></font>
秊,<big><font color='#f00'>nián</font></big><font face='AR UDJingxihei'><br>• grain<br>• harvest (old)<br>• variant of 年[nián]<br></font>
秋,<big><font color='#f00'>Qiū</font></big><font face='AR UDJingxihei'><br>• surname Qiu<br></font>
秋,<big><font color='#f00'>qiū</font></big><font face='AR UDJingxihei'><br>• autumn<br>• fall<br>• harvest time<br></font>
秌,<big><font color='#f00'>qiū</font></big><font face='AR UDJingxihei'><br>• old variant of 秋[qiū]<br></font>
秏,<big><font color='#f00'>hào</font></big><font face='AR UDJingxihei'><br>• variant of 耗[hào]<br></font>
科,<big><font color='#f00'>kē</font></big><font face='AR UDJingxihei'><br>• branch of study<br>• administrative section<br>• division<br>• field<br>• branch<br>• stage directions<br>• family (taxonomy)<br>• rules<br>• laws<br>• to mete out (punishment)<br>• to levy (taxes etc)<br>• to fine sb<br>• CL:個|个[gè]<br></font>
秒,<big><font color='#f00'>miǎo</font></big><font face='AR UDJingxihei'><br>• second (unit of time)<br>• arc second (angular measurement unit)<br>• (coll.) instantly<br></font>
秔,<big><font color='#f00'>jīng</font></big><font face='AR UDJingxihei'><br>• variant of 粳[jīng]<br></font>
秕,<big><font color='#f00'>bǐ</font></big><font face='AR UDJingxihei'><br>• grain not fully grown<br>• husks<br>• withered grain<br>• unripe grain<br></font>
秖,<big><font color='#f00'>zhǐ</font></big><font face='AR UDJingxihei'><br>• grain that has begun to ripen<br>• variant of 衹|只[zhǐ]<br></font>
秘,<big><font color='#f00'>bì</font></big><font face='AR UDJingxihei'><br>• see 秘魯|秘鲁[Bì lǔ]<br></font>
秘,<big><font color='#f00'>mì</font></big><font face='AR UDJingxihei'><br>• secret<br>• secretary<br></font>
秚,<big><font color='#f00'>bàn</font></big><font face='AR UDJingxihei'><br>• old variant of 拌[bàn]<br></font>
租,<big><font color='#f00'>zū</font></big><font face='AR UDJingxihei'><br>• to hire<br>• to rent<br>• to charter<br>• to rent out<br>• to lease out<br>• rent<br>• land tax<br></font>
秠,<big><font color='#f00'>pī</font></big><font face='AR UDJingxihei'><br>• (millet)<br></font>
秣,<big><font color='#f00'>mò</font></big><font face='AR UDJingxihei'><br>• feed a horse with grain<br>• horse feed<br></font>
秤,<big><font color='#f00'>chēng</font></big><font face='AR UDJingxihei'><br>• variant of 稱|称[chēng], to weigh<br></font>
秤,<big><font color='#f00'>chèng</font></big><font face='AR UDJingxihei'><br>• steelyard<br>• Roman balance<br>• CL:臺|台[tái]<br></font>
秦,<big><font color='#f00'>Qín</font></big><font face='AR UDJingxihei'><br>• surname Qin<br>• Qin dynasty (221-207 BC) of the first emperor 秦始皇[Qín Shǐ huáng]<br>• abbr. for 陝西|陕西[Shǎn xī]<br></font>
秧,<big><font color='#f00'>yāng</font></big><font face='AR UDJingxihei'><br>• shoots<br>• sprouts<br></font>
秩,<big><font color='#f00'>zhì</font></big><font face='AR UDJingxihei'><br>• order<br>• orderliness<br>• (classifier) ten years<br></font>
秫,<big><font color='#f00'>shú</font></big><font face='AR UDJingxihei'><br>• broomcorn millet (Panicum spp.)<br>• Panicum italicum<br>• glutinous millet<br></font>
秬,<big><font color='#f00'>jù</font></big><font face='AR UDJingxihei'><br>• black millet<br></font>
秭,<big><font color='#f00'>zǐ</font></big><font face='AR UDJingxihei'><br>• billion<br></font>
秷,<big><font color='#f00'>zhí</font></big><font face='AR UDJingxihei'><br>• sound of reaping<br></font>
秸,<big><font color='#f00'>jiē</font></big><font face='AR UDJingxihei'><br>• grain stalks left after threshing<br></font>
移,<big><font color='#f00'>yí</font></big><font face='AR UDJingxihei'><br>• to move<br>• to shift<br>• to change<br>• to alter<br>• to remove<br></font>
稀,<big><font color='#f00'>xī</font></big><font face='AR UDJingxihei'><br>• rare<br>• uncommon<br>• watery<br>• sparse<br></font>
稂,<big><font color='#f00'>láng</font></big><font face='AR UDJingxihei'><br>• grass<br>• weeds<br></font>
稃,<big><font color='#f00'>fū</font></big><font face='AR UDJingxihei'><br>• husk<br>• outside shell of grain<br></font>
稅,<big><font color='#f00'>shuì</font></big><font face='AR UDJingxihei'><br>• taxes<br>• duties<br></font>
稆,<big><font color='#f00'>lu:3</font></big><font face='AR UDJingxihei'><br>• variant of 穭|穞[lu:3]<br></font>
稈,<big><font color='#f00'>gǎn</font></big><font face='AR UDJingxihei'><br>• stalks of grain<br></font>
稉,<big><font color='#f00'>jīng</font></big><font face='AR UDJingxihei'><br>• variant of 粳[jīng]<br></font>
稊,<big><font color='#f00'>tí</font></big><font face='AR UDJingxihei'><br>• grass<br>• tares<br></font>
程,<big><font color='#f00'>Chéng</font></big><font face='AR UDJingxihei'><br>• surname Cheng<br></font>
程,<big><font color='#f00'>chéng</font></big><font face='AR UDJingxihei'><br>• rule<br>• order<br>• regulations<br>• formula<br>• journey<br>• procedure<br>• sequence<br></font>
稌,<big><font color='#f00'>tú</font></big><font face='AR UDJingxihei'><br>• sticky rice<br></font>
稍,<big><font color='#f00'>shāo</font></big><font face='AR UDJingxihei'><br>• somewhat<br>• a little<br></font>
稍,<big><font color='#f00'>shào</font></big><font face='AR UDJingxihei'><br>• see 稍息[shào xī]<br></font>
稑,<big><font color='#f00'>lù</font></big><font face='AR UDJingxihei'><br>• late-planted early-ripening grain<br></font>
稔,<big><font color='#f00'>rěn</font></big><font face='AR UDJingxihei'><br>• ripe grain<br></font>
稗,<big><font color='#f00'>bài</font></big><font face='AR UDJingxihei'><br>• barnyard millet (Echinochloa crus-galli)<br>• Panicum crus-galli<br>• (literary) insignificant<br>• trivial<br></font>
稙,<big><font color='#f00'>zhí</font></big><font face='AR UDJingxihei'><br>• early-planted crop<br></font>
稚,<big><font color='#f00'>zhì</font></big><font face='AR UDJingxihei'><br>• infantile<br>• young<br></font>
稛,<big><font color='#f00'>kǔn</font></big><font face='AR UDJingxihei'><br>• full<br></font>
稜,<big><font color='#f00'>léng</font></big><font face='AR UDJingxihei'><br>• corner<br>• edge<br>• arris (sharp ridge formed by two surfaces meeting at an edge)<br>• protrusion<br></font>
稞,<big><font color='#f00'>kē</font></big><font face='AR UDJingxihei'><br>• (wheat)<br></font>
稟,<big><font color='#f00'>bǐng</font></big><font face='AR UDJingxihei'><br>• to make a report (to a superior)<br>• to give<br>• to endow<br>• to receive<br>• petition<br></font>
稠,<big><font color='#f00'>chóu</font></big><font face='AR UDJingxihei'><br>• dense<br>• crowded<br>• thick<br>• many<br></font>
稨,<big><font color='#f00'>biǎn</font></big><font face='AR UDJingxihei'><br>• see 稨豆[biǎn dòu]<br></font>
稬,<big><font color='#f00'>nuò</font></big><font face='AR UDJingxihei'><br>• variant of 糯[nuò]<br></font>
稭,<big><font color='#f00'>jiē</font></big><font face='AR UDJingxihei'><br>• variant of 秸[jiē]<br></font>
種,<big><font color='#f00'>zhǒng</font></big><font face='AR UDJingxihei'><br>• seed<br>• species<br>• kind<br>• type<br>• classifier for types, kinds, sorts<br></font>
種,<big><font color='#f00'>zhòng</font></big><font face='AR UDJingxihei'><br>• to plant<br>• to grow<br>• to cultivate<br></font>
稱,<big><font color='#f00'>chèn</font></big><font face='AR UDJingxihei'><br>• to fit<br>• balanced<br>• suitable<br></font>
稱,<big><font color='#f00'>chēng</font></big><font face='AR UDJingxihei'><br>• to weigh<br>• to state<br>• to name<br>• name<br>• appellation<br>• to praise<br></font>
稱,<big><font color='#f00'>chèng</font></big><font face='AR UDJingxihei'><br>• variant of 秤[chèng]<br>• steelyard<br></font>
稲,<big><font color='#f00'>dào</font></big><font face='AR UDJingxihei'><br>• variant of 稻[dào]<br></font>
稷,<big><font color='#f00'>jì</font></big><font face='AR UDJingxihei'><br>• millet<br>• God of cereals worshiped by ancient rulers<br>• minister of agriculture<br></font>
稹,<big><font color='#f00'>zhěn</font></big><font face='AR UDJingxihei'><br>• to accumulate<br>• fine and close<br></font>
稺,<big><font color='#f00'>zhì</font></big><font face='AR UDJingxihei'><br>• old variant of 稚[zhì]<br></font>
稻,<big><font color='#f00'>dào</font></big><font face='AR UDJingxihei'><br>• paddy<br>• rice (Oryza sativa)<br></font>
稼,<big><font color='#f00'>jià</font></big><font face='AR UDJingxihei'><br>• to sow grain<br>• (farm) crop<br></font>
稽,<big><font color='#f00'>Jī</font></big><font face='AR UDJingxihei'><br>• surname Ji<br></font>
稽,<big><font color='#f00'>jī</font></big><font face='AR UDJingxihei'><br>• to inspect<br>• to check<br></font>
稽,<big><font color='#f00'>qǐ</font></big><font face='AR UDJingxihei'><br>• to bow to the ground<br></font>
稾,<big><font color='#f00'>gǎo</font></big><font face='AR UDJingxihei'><br>• variant of 稿[gǎo]<br></font>
稿,<big><font color='#f00'>gǎo</font></big><font face='AR UDJingxihei'><br>• manuscript<br>• draft<br>• stalk of grain<br></font>
穀,<big><font color='#f00'>gǔ</font></big><font face='AR UDJingxihei'><br>• grain<br>• corn<br></font>
